1.18366;-2.45765;1.19311
1.1855;-2.45284;1.19311
1.18734;-2.44805;1.19311
1.18919;-2.4433;1.19311
1.19104;-2.43857;1.19311
1.1929;-2.43386;1.19311
1.19476;-2.42919;1.19311
1.19662;-2.42455;1.19311
1.19849;-2.41993;1.19311
1.20035;-2.41535;1.19311
1.20222;-2.41079;1.19311
1.20408;-2.40627;1.19311
1.20595;-2.40178;1.19311
1.20781;-2.39732;1.19311
1.20967;-2.39289;1.19311
1.21152;-2.3885;1.19311
1.21337;-2.38415;1.19311
1.21522;-2.37983;1.19311
1.21706;-2.37555;1.19311
1.21888;-2.3713;1.19311
1.2207;-2.3671;1.19311
1.22251;-2.36294;1.19311
1.22431;-2.35882;1.19311
1.22609;-2.35475;1.19311
1.22785;-2.35072;1.19311
1.2296;-2.34674;1.19311
1.23133;-2.34282;1.19311
1.23304;-2.33895;1.19311
1.23473;-2.33514;1.19311
1.23639;-2.33139;1.19311
1.23802;-2.3277;1.19311
1.23961;-2.32409;1.19311
1.24117;-2.32056;1.19311
1.24269;-2.31712;1.19311
1.24416;-2.31378;1.19311
1.24558;-2.31056;1.19311
1.24693;-2.30747;1.19311
1.2482;-2.30455;1.19311
1.24936;-2.30186;1.19311
1.25037;-2.29952;1.19311
1.25076;-2.29859;1.19311
1.25157;-2.29665;1.19311
1.25262;-2.2941;1.19311
1.25377;-2.29126;1.19311
1.25498;-2.28822;1.19311
1.25624;-2.28502;1.19311
1.25754;-2.28169;1.19311
1.25887;-2.27825;1.19311
1.26023;-2.27472;1.19311
1.2616;-2.2711;1.19311
1.26299;-2.26741;1.19311
1.2644;-2.26365;1.19311
1.26582;-2.25983;1.19311
1.26725;-2.25595;1.19311
1.26869;-2.25203;1.19311
1.27013;-2.24806;1.19311
1.27159;-2.24405;1.19311
1.27305;-2.24;1.19311
1.27452;-2.23592;1.19311
1.27599;-2.23181;1.19311
1.27747;-2.22767;1.19311
1.27895;-2.2235;1.19311
1.28044;-2.21931;1.19311
1.28193;-2.21509;1.19311
1.28343;-2.21085;1.19311
1.28493;-2.2066;1.19311
1.28643;-2.20233;1.19311
1.28793;-2.19804;1.19311
1.28944;-2.19374;1.19311
1.29094;-2.18943;1.19311
1.29246;-2.1851;1.19311
1.29397;-2.18077;1.19311
1.29548;-2.17643;1.19311
1.297;-2.17208;1.19311
1.29852;-2.16772;1.19311
1.30004;-2.16336;1.19311
1.30156;-2.159;1.19311
1.30308;-2.15463;1.19311
1.3046;-2.15026;1.19311
1.30612;-2.14588;1.19311
1.30765;-2.14151;1.19311
1.30917;-2.13714;1.19311
1.3107;-2.13277;1.19311
1.31222;-2.12839;1.19311
1.31375;-2.12403;1.19311
1.31527;-2.11966;1.19311
1.3168;-2.1153;1.19311
1.31833;-2.11094;1.19311
1.31985;-2.10659;1.19311
1.32138;-2.10225;1.19311
1.3229;-2.09791;1.19311
1.32443;-2.09358;1.19311
1.32595;-2.08925;1.19311
1.32747;-2.08494;1.19311
1.32899;-2.08063;1.19311
1.33051;-2.07633;1.19311
1.33202;-2.07204;1.19311
1.33354;-2.06777;1.19311
1.33505;-2.0635;1.19311
1.33656;-2.05925;1.19311
1.33807;-2.055;1.19311
1.33958;-2.05077;1.19311
1.34108;-2.04655;1.19311
1.34258;-2.04235;1.19311
